project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
pig,441ca33fb83e11d023ab5860095222b41a31308b,6,9,11,0,82,49.8088,181,1,0.000000,0.090909,0,224,165,35.363636
pig,b26a5fbbf9d95bcd1c7ad99ee63d283a80ea409d,3,7,3,0,83,50.8083,173,1,0.000000,0.333333,1,295,157,150.666667
pig,5e4e01f962e1084355b4fcc0041ebe1f4ca5574a,2,1,1,0,256,151.493,411,1,0.000000,1.000000,0,1,1,2.000000
pig,26ae78e7333a7ea602c052bdacda343338a708a2,1,2,1,0,750,279.957,425,1,0.000000,1.000000,1,1,1,2.000000
pig,50f9900e7f51a356f29e9d580d9eacf32d729220,1,1,1,0,751,280.798,426,1,0.000000,1.000000,1,1,1,2.000000
pig,f90073fb3561cdb223283813b92a286e3cea0aa1,1,1,1,0,257,152.286,106,1,0.000000,1.000000,0,1,1,2.000000
pig,8f2b2a2bfffdf72d00142e1dc45ba0857e0e10e6,2,1,1,0,258,153.239,413,1,0.000000,1.000000,0,8,3,11.000000
pig,05a24605bec4b048172a1a0d571c946ce04eadfa,2,1,1,0,259,153.814,415,1,0.000000,1.000000,0,11,9,20.000000
pig,44107db37642d4237db0227792716753e6c1d128,2,1,1,0,260,154.794,342,1,0.000000,1.000000,1,1,1,2.000000
pig,a07760720edd5092f607af887532058949da967b,2,1,1,0,261,155.778,418,1,0.000000,1.000000,0,12,13,25.000000
pig,c3c2c2ccd78c221775a51c188262badbaf5f045f,2,1,1,0,262,155.842,420,1,0.000000,1.000000,0,2,1,3.000000
pig,38fdc4295d5da0122d8b33a15d290af1be87fb23,2,0,0,0,263,156.842,254,1,0,0,1,0,0,0
pig,9401837e789aaeaebad0f694aa35c35cbc56b608,2,1,1,0,264,157.654,246,1,0.000000,1.000000,1,3,0,3.000000
pig,a6c9a4ce1bb37d9146fb60a2f8c3a8aa8a461db0,6,11,20,0,752,279.421,1542,1,0.000000,0.050000,0,1348,148,74.800000
pig,cd25ea617cd7a7f7e2a18cf4e84188190ff3d5c3,3,2,1,0,753,280.38,1470,1,0.000000,1.000000,1,4,0,4.000000
pig,6fec92d896c54a05f8a3fb6710774c45264c86f7,3,1,1,0,754,281.38,1119,1,0.000000,1.000000,0,6,0,6.000000
pig,20e1609e1bd1eade7edb2fb07b2f7419f8f5512b,2,6,8,0,84,51.0609,98,1,0.000000,0.125000,1,178,68,30.750000
pig,c46691389778a42ed24ed8f1093f8f8c26d74473,2,1,1,0,755,281.681,1046,1,0.000000,1.000000,1,9,5,14.000000
pig,1123c80271d5486a2e0cc39f788a7e6bf19d62f6,2,1,1,0,756,282.646,1017,1,0.000000,1.000000,1,10,1,11.000000
pig,902985fb51b0288e0dc62260f1403dce34da0083,2,1,1,0,265,158.039,424,1,0.000000,1.000000,0,3,1,4.000000
pig,32bd3d96f913735b6f6209618dd089e15f1c2e08,1,0,0,0,266,158.982,241,1,0,0,0,0,0,0
pig,8fabad5ac0155446029d440e372b2a99226cf383,2,1,1,0,267,159.98,427,1,0.000000,1.000000,0,1,2,3.000000
pig,07b15fb6134216cf35a55ee56cd7716adfe97430,2,2,2,0,268,159.887,429,1,0.000000,0.500000,0,2,2,2.000000
pig,28e8cc03116fb1e7f79c699a4e9d3d93efe22ee8,3,2,2,0,269,160.817,539,1,0.000000,0.500000,0,1,4,2.500000
pig,950078a37f881379fe647655bb4fcdcfa5874695,2,1,0,0,270,161.658,433,1,0,0,0,0,0,0
pig,0c1e3f5bdd692672e3b669997c2a6307e7617f32,3,2,2,0,757,281.33,1479,1,0.000000,0.500000,1,14,0,7.000000
pig,cd0731efb3e60a5cfc94b5e13d06185bb9829c7e,1,1,0,0,758,282.289,431,1,0,0,0,0,0,0
pig,64a719c1b474b30b8c04c664fdcc47c12286f078,1,0,0,0,759,283.289,590,1,0,0,0,0,0,0
pig,ed845cdbe03c8cc61b7076b2528904c3bd4ff67d,2,3,9,0,760,284.202,1052,1,0.000000,0.111111,1,28,27,6.111111
pig,e716249e8c50f6f82a9a3ee59624d2421f45af71,2,2,2,0,761,285.198,1054,1,0.000000,0.500000,0,13,9,11.000000
pig,f90a4c0cbb4e7eba4b8d25f16b65f8c5c700e57b,3,5,7,0,762,286.195,1488,1,0.000000,0.142857,0,238,35,39.000000
pig,07d7dfbcd9524860b2683f4f522190488ead6c68,1,1,0,0,763,287.195,433,1,0,0,0,0,0,0
pig,f15580363c8391e41d8c30c2b5e059395ac7893b,2,2,4,0,764,287.989,1058,1,0.000000,0.250000,1,12,8,5.000000
pig,4e4299c1d14a3cc6b9f6c5d650cf7b3196407e5d,3,10,10,0,765,288.988,1494,1,0.000000,0.100000,0,323,112,43.500000
pig,f688487f8a3c1a2ac58de41ff9b2ae54be94a48b,2,1,1,0,766,289.988,612,1,0.000000,1.000000,0,3,0,3.000000
pig,9aaa6ca3e0ce5956f36c11bb796f530298fff279,2,2,2,0,5,3.21524,8,1,0.000000,0.500000,0,5,5,5.000000
pig,13af000b47b852c07c1f7d5ec765c113e10adfb1,3,3,2,0,271,161.761,455,1,0.000000,0.500000,0,11,2,6.500000
pig,8ab64b2790ca131ecd2c1a04b191d6c27ce4cc96,1,1,1,0,272,162.709,190,1,0.000000,1.000000,1,1,1,2.000000
pig,864a325fd28fa0d34ff80e0126fc91cc4fd51316,2,3,9,0,0,0,0,1,0.000000,0.111111,1,46,46,10.222222
pig,daad790815eeb9d1c91bacb9ddbb9c153e238dab,2,1,1,0,767,288.984,1063,1,0.000000,1.000000,1,2,2,4.000000
pig,a04f39026f71b7c297b71b885ad0644a4b519af7,2,1,4,0,6,4.16939,10,1,0.000000,0.250000,0,23,23,11.500000
pig,346bc9a12597bcfbfea9bfca8aeaea90cada92ad,2,1,2,0,7,5.16147,12,1,0.000000,0.500000,0,4,3,3.500000
pig,16abc52f654603db1315da344aa08415ab29110d,2,1,0,0,273,161.929,249,1,0,0,0,0,0,0
pig,c4f8622d5df73f0d00a233d41e063523cb3e7eb6,3,4,3,0,274,162.725,548,1,0.000000,0.333333,1,11,28,13.000000
pig,96f83c3b885806918f39161f0a5b2077ffe15505,2,2,1,0,275,163.671,441,1,0.000000,1.000000,0,8,3,11.000000
pig,bbf1d823fdc20d825552d98b0ef7ea1e67331ebf,2,1,1,0,768,288.695,1065,1,0.000000,1.000000,1,1,1,2.000000
pig,dd1e6bb27d40ee90fcbfc3b588e8a8051235f72e,4,3,2,0,769,289.61,1538,1,0.000000,0.500000,0,5,3,4.000000
pig,f4b5d798bb70f557e839248f500c6351586141cf,2,3,0,0,770,290.609,1036,1,0,0,0,0,0,0
pig,760f7ca6543e3aea5e64e512badf30ee27748292,4,3,2,0,771,291.359,1544,1,0.000000,0.500000,0,3,5,4.000000
pig,c76a96d12c09ea072cc447126c97d9c50a1c4cfe,2,1,1,0,772,291.804,1072,1,0.000000,1.000000,0,1,2,3.000000
pig,c89cf492ed04a5ef24a69a2708790a9e3012f553,2,1,0,0,773,292.803,641,1,0,0,1,0,0,0
pig,b14fb569614151e44789dd8e48ed6243e3002275,2,1,1,0,276,163.988,258,1,0.000000,1.000000,1,1,1,2.000000
pig,faa0f25fb72b4950fd55c7fdc74e9f45d37bb1ab,3,9,103,0,774,292.618,1513,1,0.000000,0.009709,0,960,3298,41.339806
pig,6d515a2df2909e365a18c4aa99b761ab11bf65a6,1,1,0,0,775,293.332,439,1,0,0,0,0,0,0
pig,a57b171238265b1892b434063c5fec0d52f6f93a,2,4,5,0,776,292.074,1045,1,0.000000,0.200000,0,19,13,6.400000
pig,b82ad18593952709007b960463b615b5d6a0f50c,3,4,4,0,777,293.071,1519,1,0.000000,0.250000,0,37,27,16.000000
pig,0aaebd72052217349c41beb7e464a1d3f461c88e,2,0,0,0,778,293.361,683,1,0,0,0,0,0,0
pig,58cdf0959b847ed462882a90dafef8d71d35adef,3,3,3,0,779,294.36,1523,1,0.000000,0.333333,0,67,12,26.333333
pig,63b264af2783c815e2892752ca8b923700cdc4e0,4,9,15,0,780,295.357,1543,1,0.000000,0.066667,0,173,171,22.933333
pig,ee75e1c11f15cb6dcc5912b01552b1b4854f41f7,1,2,4,0,781,296.357,444,1,0.000000,0.250000,0,318,0,79.500000
pig,e7be404ce17bbc666f54c315c19604ca7154804a,3,2,1,0,277,161.625,207,1,0.000000,1.000000,0,1,1,2.000000
pig,68a583284af87a83646dc2908d3cf2be85b27647,1,1,2,0,782,296.996,445,1,0.000000,0.500000,1,4,4,4.000000
pig,db309e04a2d3100994116927e6681e2c6ba77b9c,1,2,6,0,783,297.989,446,1,0.000000,0.166667,1,50,13,10.500000
pig,9c5554901086f246d0db5154b6e1a170e5fd6579,2,1,1,0,278,161.987,361,1,0.000000,1.000000,0,4,5,9.000000
pig,78fd82f2a99e8562c270a3bfeec346889f19ce75,2,1,1,0,784,297.636,1085,1,0.000000,1.000000,1,2,1,3.000000
pig,ed6c6d49d27b197f20f87fafeb48efd6970fcddd,2,1,1,0,785,298.593,1087,1,0.000000,1.000000,0,3,0,3.000000
pig,031c4d7b665aafcba38d5e47de0742492274a134,2,1,1,0,786,299.587,1089,1,0.000000,1.000000,0,10,1,11.000000
pig,e4248242bc9000b08b466f1bd1cdc06f5c09c4eb,2,1,0,0,279,162.48,363,1,0,0,0,0,0,0
pig,ee639573fc17b96e1472a20cbd7decbe948e4058,2,1,1,0,787,300.23,1091,1,0.000000,1.000000,1,2,1,3.000000
pig,85074d0979b404eb1a26c297eacfee1f5ab51d1d,5,3,2,0,788,300.42,1643,1,0.000000,0.500000,0,40,27,33.500000
pig,6ab412d9a189fc8b04531c99f1ef1601e547ef5d,2,0,0,0,789,301.05,642,1,0,0,0,0,0,0
pig,fafded26168d0c3079de7b4e81254d2c93098da8,2,1,1,0,280,162.327,447,1,0.000000,1.000000,0,6,2,8.000000
pig,f72c0b8627547957a7f0d99aa1603ea226bd0ecf,2,4,5,0,85,48.4303,143,1,0.000000,0.200000,0,200,76,55.200000
pig,d4fc36bbdaf4847147a8e3941f50b06228f541ec,1,1,1,0,790,300.232,480,1,0.000000,1.000000,0,5,6,11.000000
pig,e5368c7aa06aa05042a3186c53a4c1234d50f1d3,3,2,2,0,791,301.178,1545,1,0.000000,0.500000,1,35,3,19.000000
pig,70105565933e3a8cb5db1a73a60d130c8829c22a,2,3,3,0,281,162.199,449,1,0.000000,0.333333,1,11,2,4.333333
pig,a80096a222ec96b64a7342733aba6fc9f0338ac5,4,17,30,0,792,301.883,1576,1,0.000000,0.033333,0,575,182,25.233333
pig,88834d498faff435672b5822fa3f1108010676bc,1,3,3,0,793,302.856,450,1,0.000000,0.333333,1,117,62,59.666667
pig,f7e012786758a210ffef5fe670eb74462f8597e0,1,1,1,0,794,303.458,451,1,0.000000,1.000000,0,2,0,2.000000
pig,fba513d69918e0b4e3ad7b4f36940eb797082ff9,3,6,6,0,86,49.1831,180,1,0.000000,0.166667,0,209,97,51.000000
pig,ebdf0cdf42ff530b6fddc1fca54266405263469e,2,1,1,0,87,50.1815,147,1,0.000000,1.000000,1,4,0,4.000000
pig,dd9ca11363e41eb69b7b75084112083e7c6c8f8e,3,6,12,0,88,51.1604,185,1,0.000000,0.083333,0,97,76,14.416667
pig,6ad752b4009ec4f89e0b7cba6c982ce9507616d0,2,1,1,0,795,303.674,1101,1,0.000000,1.000000,1,1,1,2.000000
pig,427be6673fbc6669361a347be877cf070614fb8c,2,6,0,0,89,52.0602,119,1,0,0,1,0,0,0
pig,4b73177576d5bb08d1135a0b933571180bfa32cd,3,5,6,0,796,304.046,1555,1,0.000000,0.166667,1,36,7,7.166667
pig,44dcfda004e2dd6b170e5a798627c56af7679f86,2,1,1,0,90,52.7552,152,1,0.000000,1.000000,0,3,0,3.000000
pig,efb1a864b8034de57a590dfbf253a498833d5030,2,1,1,0,797,303.734,1105,1,0.000000,1.000000,1,1,1,2.000000
pig,8524f2449955039df5dbd63cb7573d6eec0edf0f,3,13,17,0,91,53.6032,192,1,0.000000,0.058824,0,212,98,18.235294
pig,7526cb0e14ad2b65db1c04538b672ffd7db7ae03,2,1,0,0,92,54.5007,124,1,0,0,1,0,0,0
pig,13c04280ccae026202fbb91a847fe8a7e15fe4da,3,3,3,0,798,304.019,1560,1,0.000000,0.333333,0,55,10,21.666667
pig,e88434c75f4d38eb30be19a60a623b50cf8df763,3,6,8,0,799,305.016,1563,1,0.000000,0.125000,0,267,10,34.625000
pig,c6371c41579e49abbf8af75a2c30f574e7e59687,1,1,1,0,800,306.009,455,1,0.000000,1.000000,0,2,2,4.000000
pig,430b4501b31d22fc3589ea5660af1f252507b94c,3,3,3,0,801,306.883,1567,1,0.000000,0.333333,0,197,3,66.666667
pig,58d2d9ccacb160c5dd5ebfaaf28f80edf0594cb1,2,1,1,0,802,307.594,642,1,0.000000,1.000000,0,5,2,7.000000
pig,8057ac93db30d402d74b54a8b61d30e7f2862920,2,1,1,0,803,308.571,1114,1,0.000000,1.000000,1,12,3,15.000000
pig,9419fc81752db6330aef5e42807d4b7a401c1c69,2,1,1,0,804,309.546,645,1,0.000000,1.000000,0,2,5,7.000000
pig,ccc4882a53cc9374816c4e4facac442eb65ada4e,3,7,7,0,93,55.2744,163,1,0.000000,0.142857,0,76,39,16.428571
pig,33029a9bd5268617348e35af82d348ec18e9862f,2,1,1,0,805,310.069,692,1,0.000000,1.000000,0,2,2,4.000000
pig,3fa2e25873cd403b28abdfbcfc0ada80bb9b22d5,2,1,1,0,806,311.059,1118,1,0.000000,1.000000,1,11,5,16.000000
pig,344475f2efdf182ba1b0f90b646be45801bf6013,2,2,0,0,807,312.058,1086,1,0,0,1,0,0,0
pig,4b29d9956afb6882f0dc2157bbadc298e1612ccb,2,1,0,0,808,313.03,1088,1,0,0,0,0,0,0
pig,325b6ec680b3c28d74916301131acb22ae0d650d,1,0,0,0,809,313.31,631,1,0,0,0,0,0,0
pig,8deb85a6fa5cec2426f801ad224b788175667b77,1,0,0,0,810,314.31,632,1,0,0,0,0,0,0
pig,b9923fcf44adf5f9ae4f72cdf6add8bf38868d16,2,4,4,0,94,56.0853,159,1,0.000000,0.250000,0,156,43,49.750000
pig,6b63ff8c2008acc6933dd55c60641380a67f02ad,3,4,5,0,811,314.596,1583,1,0.000000,0.200000,0,74,8,16.400000
pig,ca8befc84b77e16e15f6ffa3288b97dcbf9d987e,2,1,1,0,812,315.595,1126,1,0.000000,1.000000,1,7,4,11.000000
pig,17a9ab7c98c5d997ea21af96e47422db3da3e427,2,1,1,0,813,316.38,1128,1,0.000000,1.000000,1,3,3,6.000000
pig,1483adb6e084b07e54eea799523e95120749f90a,2,1,1,0,814,317.379,1096,1,0.000000,1.000000,1,6,4,10.000000
pig,8bd6e9646ab343d16f733014a688dc5af07ba59a,3,3,3,0,815,318.378,1592,1,0.000000,0.333333,0,74,0,24.666667
pig,2139dd414380099afcbff42c87c60e9ca8398f2a,3,2,2,0,8,5.63036,18,1,0.000000,0.500000,0,19,2,10.500000
pig,0ad5845185a9e754637b811c388259d8e8c162d5,1,1,1,0,816,319.372,495,1,0.000000,1.000000,0,1,0,1.000000
pig,4a1f891f438137fc571656c907380e199573c4d8,2,1,1,0,817,320.298,658,1,0.000000,1.000000,0,12,2,14.000000
pig,af5543f9f7122629d5a6925fdbfecd36684e367d,2,6,7,0,95,56.8688,113,1,0.000000,0.142857,1,34,26,8.571429
pig,761d85d8f9d8e0003c024f0c8a323cd7e67da0c7,3,4,2,0,818,321.279,1597,1,0.000000,0.500000,1,20,1,10.500000
pig,3519fa65cb89bd4e9006aa91adae08ebced46e56,3,2,6,0,96,57.7883,203,1,0.000000,0.166667,0,74,21,15.833333
pig,c3015a36527d54daf5c1264137956180e1120028,1,1,1,0,819,321.706,463,1,0.000000,1.000000,0,2,1,3.000000
pig,3016e1790e5db6193edfface5aafe4e93e0a2495,2,1,1,0,9,6.55789,16,1,0.000000,1.000000,1,19,22,41.000000
pig,710d9219e0857d642445a771aafa20ef283c72d9,2,1,0,0,820,319.354,679,1,0,0,0,0,0,0
pig,dd664dbe96187591bd5fc6730bab3141599f958a,3,2,1,0,821,320.157,1602,1,0.000000,1.000000,0,23,6,29.000000
pig,685cc49d9c417f1add814dc4740034ed2881a0e3,2,1,1,0,282,156.329,451,1,0.000000,1.000000,0,1,1,2.000000
pig,df4b2e003c9f23c296f75bdadf831ba22f58ce2e,2,1,1,0,97,57.7819,164,1,0.000000,1.000000,0,7,1,8.000000
pig,80eb9bdb0b5689256110dcbd7d9a35d47b9f26dc,2,2,2,0,822,320.082,1140,1,0.000000,0.500000,0,146,98,122.000000
pig,975a554034920997fa4115bb5c275c5bc1306498,2,1,0,0,823,321.081,1142,1,0,0,1,0,0,0
pig,9a990003db1daa027d9a3f69ae93088759c99ce8,2,1,1,0,824,321.657,710,1,0.000000,1.000000,0,3,1,4.000000
pig,17bff0de41191ed2508ff9f560cab432c04f994e,2,1,0,0,825,322.491,1110,1,0,0,0,0,0,0
pig,9d0ea7a98a59fbb361e5675c7ce1caa4869bef35,3,2,2,0,826,323.05,1612,1,0.000000,0.500000,0,51,9,30.000000
pig,23afdad3e0ca750107dc99244f699471546c4422,1,1,1,0,827,323.584,501,1,0.000000,1.000000,1,7,1,8.000000
pig,d5ba195acc1a2902ba6e456a20ae092d4066917d,2,2,2,0,1,0.856996,2,1,0.000000,0.500000,0,8,3,5.500000
pig,5af0edeba3df8acf82bda57882970c111e4ba963,2,2,2,0,828,323.775,1149,1,0.000000,0.500000,0,98,146,122.000000
pig,c25345291007ce60f3915cccf64f4ccaa404077d,4,11,66,0,829,324.772,1685,1,0.000000,0.015152,0,139,75,3.242424
pig,1534baa7c4d0498538031cb762ef8c861e4c7d2c,2,7,11,0,98,57.6623,166,1,0.000000,0.090909,0,251,33,25.818182
pig,8e2d3cda27754c17acc179c8203d2d57b4a37529,3,2,2,0,99,58.5427,210,1,0.000000,0.500000,0,141,16,78.500000
pig,5caa76f4ae9eb94f119697349a833a0173190e28,3,5,15,0,100,59.539,213,1,0.000000,0.066667,0,158,154,20.800000
pig,f1cf2be4d098055e41fc9d76168f49950a2b6265,2,3,3,0,101,60.4581,172,1,0.000000,0.333333,0,48,31,26.333333
pig,4141895d6a41c0d84a49aac37303b46319a22941,1,1,1,0,830,322.496,468,1,0.000000,1.000000,1,1,1,2.000000
pig,c29da39e2d557071aa84f997ea946252301fdec8,2,2,2,0,831,323.474,717,1,0.000000,0.500000,0,31,3,17.000000
pig,8d0be9aa3b5fce0a62467cae37b1818ba5bec31e,1,1,1,0,832,323.876,469,1,0.000000,1.000000,1,1,1,2.000000
pig,15affe5767d04f0fa23fc68a3bc9296cdb792334,2,1,1,0,283,153.526,453,1,0.000000,1.000000,0,24,3,27.000000
pig,cf5989a2e606598e81bef65196b9f053eb77a11a,2,2,3,0,284,154.317,455,1,0.000000,0.333333,0,47,11,19.333333
pig,466d6db83ab4283ec1601ca053495999df818745,2,1,1,0,833,323.596,1154,1,0.000000,1.000000,1,12,6,18.000000
pig,3585e29335e3fb6ffc72816199613bf88a148b62,2,3,6,0,102,60.9358,174,1,0.000000,0.166667,0,42,13,9.166667
pig,a6a35a5f1824e000e6a9c1e6e7332e9e2052cfbf,5,6,33,0.135794,834,323.947,1725,1,0.000000,0.030303,1,281,234,15.606061
pig,f4eded50e25e54238337407ca54ac56f2007e9a6,2,2,2,0,835,324.946,1158,1,0.000000,0.500000,1,2,2,2.000000
pig,1596c45da9cc1c1519d74283f1876e2c2c8ebeb5,3,2,2,0,836,325.727,1631,1,0.000000,0.500000,1,128,21,74.500000
pig,6375e3454c1730b824a938c661b08fad7643fa60,1,1,1,0,837,326.72,508,1,0.000000,1.000000,1,88,0,88.000000
pig,97923514ccf4c5899579e319bf2d18297d9b8c75,3,2,2,0,838,327.707,1635,1,0.000000,0.500000,0,40,6,23.000000
pig,00a94c9377ac421880b0122bb9a0f38a6482f674,3,4,3,0,839,328.644,1189,1,0.000000,0.333333,0,17,2,6.333333
pig,c11ad43adbc47b1e53cff4877d4e297fc335d8c6,3,5,6,0,840,329.596,1640,1,0.000000,0.166667,0,83,1,14.000000
pig,b10eba3ddab896e2b923806fac0f35c9782e3b04,2,2,2,0,841,330.455,986,1,0.000000,0.500000,0,8,8,8.000000
pig,c81965c4c002dd2392c54b88102d826086fa80be,2,3,2,0,842,331.453,538,1,0.000000,0.500000,0,2,2,2.000000
pig,f4ae07555f6d98693fe8ee11e21787450d5d19ac,2,2,2,0.693147,843,332.451,1171,1,0.000000,0.500000,1,4,3,3.500000
pig,4387ba1c70579f304655ddbfa0ccd7244317e3f2,2,3,0,0,844,333.436,1133,1,0,0,1,0,0,0
pig,e15b90ca9d10e0018ad98297aefad5b46d40fb82,2,11,18,0,845,334.143,1174,1,0.000000,0.055556,1,156,71,12.611111
pig,e87bb31e646371f12d050b4ae8243287fe2d6843,1,1,1,0,846,335.12,516,1,0.000000,1.000000,0,1,1,2.000000
pig,f92a4e11f626c797b1871a79dfb7c73c71f3ff36,4,12,19,0,103,61.6302,227,1,0.000000,0.052632,1,362,92,23.894737
pig,38ba37a1acffdf0cdeaa37d4ae3e668cd90edba0,2,2,2,0,847,335.978,1177,1,0.000000,0.500000,1,2,2,2.000000
pig,9fec2319b387f6fea87470888f570ed54472b942,2,1,1,0,848,336.724,1179,1,0.000000,1.000000,1,1,1,2.000000
pig,bca9ec6f57d12e52da893d7df96b890e8a7b8b76,2,1,1,0,849,336.963,1181,1,0.000000,1.000000,0,3,1,4.000000
pig,09bd644a3cca54c10fb76a96beac96349bb93481,3,4,4,0,104,62.3243,223,1,0.000000,0.250000,0,332,131,115.750000
pig,4d9558615bbc0852e410b13cde0b79e1802ef327,3,3,3,0,850,337.713,1659,1,0.000000,0.333333,1,8,3,3.666667
pig,66bc2aa31cbe0adb3bbd309cf43306ddeb7141f1,3,1,0,0,851,338.712,1220,1,0,0,0,0,0,0
pig,77da2e95d3e6ea1da8faf3b095b5efcd3c57364f,1,1,0,0,852,339.61,26,1,0,0,0,0,0,0
pig,80f177cfb414b33d4dc2c71265de0aa3d7db5f2e,1,1,1,0,853,339.608,478,1,0.000000,1.000000,1,1,1,2.000000
pig,bad04a1f3f7e9d520379f98e849c3a13491b232c,1,1,0,0,29,7.46079,25,1,0,0,0,0,0,0
pig,074a83f53b469bfa289321b9d671267e049dee3a,3,11,32,0,105,62.8312,226,1,0.000000,0.031250,0,1771,984,86.093750
pig,5a88abdd26befed76da89dac7a228069dc47bce8,3,2,2,0,285,152.531,569,1,0.000000,0.500000,0,30,2,16.000000
pig,6baacdffbc64fdb4828a405572cb523226257f98,2,1,1,0,854,339.559,1186,1,0.000000,1.000000,0,15,17,32.000000
pig,97c44661e7815ec9a3a20d9f6481e00b0a0c1083,1,0,0,0,855,340.068,666,1,0,0,0,0,0,0
pig,4c6ef79f70086fd1cfef8e46e662e0d40ce41ead,1,1,1,0,856,341.068,522,1,0.000000,1.000000,0,8,6,14.000000
pig,6a645c547db51984779436fa370be008119593f2,2,1,1,0,857,342.068,1146,1,0.000000,1.000000,0,13,1,14.000000
pig,cc98ecbd46446cb0f5c3a89abc87166f698e4030,2,1,1,0,858,343.067,1191,1,0.000000,1.000000,0,39,7,46.000000
pig,2ceb43cfdfa38ec205a616239b6eafb47f7d4fdb,3,6,7,0,106,63.6033,229,1,0.000000,0.142857,0,97,37,19.142857
pig,6b012b602f224a6dab128dc31772b41ac6d13168,2,1,1,0,107,64.6024,184,1,0.000000,1.000000,0,6,1,7.000000
pig,faf259e36193c5e1543efadb9861da12d5d40da9,4,9,21,0,859,343.607,1742,1,0.000000,0.047619,0,136,96,11.047619
pig,b03da9a9e214f1d31e7c30b60091b33bdbbd3e5b,4,17,39,0,108,65.5862,242,1,0.000000,0.025641,0,365,229,15.230769
pig,80b2e496a21a885d184cc1ad62f9a57d684bb722,2,2,1,0,109,66.5523,89,1,0.000000,1.000000,0,1,2,3.000000
pig,fabd22351ee2c44066016992247baa8a0270c21d,3,2,2,0,860,344.361,1676,1,0.000000,0.500000,1,68,17,42.500000
pig,9f4f49140053ec72bc2396f68b431ba00c434c2e,1,1,1,0,861,344.946,526,1,0.000000,1.000000,1,6,8,14.000000
pig,d86dc5675616fb49425fb0377bbae8d03cb1006d,2,1,0,0,862,345.615,671,1,0,0,0,0,0,0
pig,b1008667d3c802ac323c6911bc31a3a5b0b30877,1,1,1,0,863,346.604,527,1,0.000000,1.000000,1,9,3,12.000000
pig,cfb94aed91769431616547f3d2b809ac428232ad,2,1,1,0,864,346.956,1200,1,0.000000,1.000000,0,1,1,2.000000
pig,2530a24483fe015b11b6d839123a6561e14f882e,2,1,0,0,865,347.908,713,1,0,0,0,0,0,0
pig,e4ad33375b057a7a6dd53b4f5e08f337a3538782,1,4,5,0,866,348.901,529,1,0.000000,0.200000,0,85,0,17.000000
pig,dda21991518376c8becb1aef9b49b6841e6fefdb,2,1,0,0,867,349.868,1204,1,0,0,0,0,0,0
pig,13702aeedbbb69b2794508d149f0af775108d4c4,3,2,2,0,286,152.116,572,1,0.000000,0.500000,0,15,11,13.000000
pig,c0fae7573088c6e979f70fa1b3f255ee31da4167,3,2,3,0,868,350.478,1688,1,0.000000,0.333333,0,4,3,2.333333
pig,7c1d7dfa440fa0a463b1a7ac20ae859f584d63d1,3,4,1,0,869,351.467,1159,1,0.000000,1.000000,0,13,0,13.000000
pig,e899dc7003802da3f187c92d6f42dca9122d5dfa,3,2,1,0,870,351.988,1693,1,0.000000,1.000000,0,36,0,36.000000
pig,1dde47b3f219369ded02b00466473c0f6b2183a3,3,1,1,0,871,352.89,1211,1,0.000000,1.000000,0,2,2,4.000000
pig,19474c6f9389792d64509e6132ae5050f8a8b429,2,0,0,0,872,352.764,759,1,0,0,0,0,0,0
pig,e82024192252bf22e4132c0470e340999aa1a271,2,2,3,0,873,353.383,1019,1,0.000000,0.333333,0,26,3,9.666667
pig,1709ed2d5753c3994bd71643c198ed91b174995a,3,8,8,0,110,66.2302,238,1,0.000000,0.125000,0,44,33,9.625000
pig,989223bd8c5951daf47fe7ff2145f8a76ba6c6f6,5,3,3,0,111,67.2299,251,1,0.000000,0.333333,0,37,29,22.000000
pig,2ae9dc758050cc2dc74439a29929440114d97fef,2,2,0,0,112,68.2297,154,1,0,0,0,0,0,0
pig,1b90ccce23bd0278bd66ba9c8d1c7fa830fad0db,2,1,0,0,874,352.502,616,1,0,0,0,0,0,0
pig,bf69cf1a3934261c0324471787b4e6aeea16ee79,3,2,2,0,875,351.549,1702,1,0.000000,0.500000,0,4,4,4.000000
pig,65da60add0aa89fbae092d5a799e689643dfe642,2,1,0,0,113,67.8262,156,1,0,0,1,0,0,0
pig,ddf412ffa0334fb4fb621f65c55692d3ec816bef,3,4,2,0,876,345.372,1705,1,0.000000,0.500000,0,32,8,20.000000
pig,15c74fafb107ef9fa823cd4ee930830958c85a6d,3,11,63,0,877,346.275,1708,1,0.000000,0.015873,0,269,301,9.047619
pig,2a240e4df06f24ac8a8fb4bd2db660b7a86f9aea,2,1,1,0,878,346.851,1172,1,0.000000,1.000000,1,7,3,10.000000
pig,77d38296465381f6b7eb4f22f2faee22becb8716,4,8,8,0,114,67.8175,256,1,0.000000,0.125000,1,146,70,27.000000
pig,a468fe8c14a0a7a0f43d2eede291261df20f12fc,2,2,6,0,879,346.832,1174,1,0.000000,0.166667,0,99,63,27.000000
pig,c9146566cd023ef79081965c418fe1f115cd4627,3,14,25,0,287,146.333,575,1,0.000000,0.040000,0,3511,589,164.000000
pig,b8dc1cc80f02db37b9ff5b3c1506e8f73012d392,1,0,0,0,288,146.621,261,1,0,0,0,0,0,0
pig,c897809b470b9ad811b700f92b6d59c919726460,2,1,1,0,30,8.0108,49,1,0.000000,1.000000,1,4,4,8.000000
